ESCS,PVxSCIE,REGION
-1.174,409.9091,Asia
0.6538,484.6019,Europe
-0.3887,404.0492,Asia
-1.7457,344.7734,Europe
1.0715,506.7632,Americas
0.6843,379.0894,Asia
0.0409,280.5279,Asia
-3.7607,422.3697,Asia
-1.1251,353.0729,Europe
1.1698,667.3872,Europe
0.4263,443.7433,Europe
-0.1605,350.374,Americas
0.6981,530.9595999999999,Europe
-1.8396,484.61070000000007,Africa
0.9443,194.7879,Americas
-2.607,295.2345000000001,Americas
-1.7927,463.2848,Asia
-0.0866,324.2358,Americas
-1.1114,378.314,Asia
0.4323,547.6049999999999,Europe
-1.6242,448.0089,Americas
1.0978,458.4875,Europe
1.3326,392.4583,Americas
-0.3019,407.2125,Europe
-0.6433,491.5148,Oceania
-0.4694,384.6604,Asia
0.371,519.0437000000001,Asia
-0.7146,593.1926000000001,Europe
-0.5976,616.5423999999999,Europe
0.5943,598.7814000000001,Otro
1.1004,444.6512000000001,Europe
-2.1748,344.8707,Americas
-0.8039148487626031,378.5128,Asia
1.2181,496.4373,Europe
-0.4905,519.7641,Asia
-0.5604,376.1716,Otro
-0.3475,338.1746,Asia
0.7828,558.4343999999999,Europe
0.3139,313.7062000000001,Europe
0.6196,493.6973,Asia
-0.0571,435.5642,Americas
-0.6415,492.622,Asia
-0.9477,553.3951,Americas
0.3523,507.96760000000006,Americas
-0.3478,527.8923,Europe
-0.828,340.439,Asia
0.4849,563.3062,Asia
0.5986,577.0142,Europe
-1.4939,397.0896000000001,Asia
-0.1424,366.72850000000005,Asia
-2.8159,346.28020000000004,Asia
-0.6224,472.5149,Asia
0.3589,529.0443,Europe
0.3007,618.1834000000001,Americas
-1.3044,338.2315,Asia
1.0331,651.9531,Europe
-1.9103,402.1761,Asia
-1.6552,283.7084,Europe
-1.4996,460.6546,Europe
-0.3749,302.8759,Europe
0.18467558416785887,431.9965,Europe
-2.1752,397.5001,Americas
-0.8822,362.3135,Europe
-1.0647,533.1225000000001,Europe
0.373,527.1985,Europe
-0.3138,483.1955,Europe
-0.218,588.674,Europe
-0.988,445.9285000000001,Americas
-0.58,403.6125,Europe
-0.8397,349.75109999999995,Europe
0.9276,363.1253,Europe
0.8212,589.0156999999999,Europe
0.631,627.7738999999999,Europe
-0.4603,383.505,Europe
0.8559,514.3287,Americas
0.3589,469.21,Americas
-0.803,498.2634,Europe
0.157,379.7063999999999,Europe
0.2817,605.3083999999999,Europe
0.1428,543.7112,Europe
-2.2898,431.1345,Europe
1.4505,541.4917,Oceania
-1.0735,441.6337,Americas
-0.1048,510.8383,Asia
-2.7194,416.2139,Asia
0.5839,540.9639999999999,Europe
1.1128,610.0591000000001,Asia
0.874,362.4062,Americas
0.0744,437.804,Europe
0.3339245045802954,430.2480000000001,Americas
1.134,596.7243000000001,Asia
-0.352,573.1937,Europe
0.0485,386.9568,Europe
0.9054,518.8981000000001,Europe
1.1491,700.6527999999998,Americas
1.222,413.8338,Oceania
1.1563,654.9010000000001,Europe
-0.0423,436.4426,Europe
0.2829,597.9626000000001,Europe
0.1163,464.9154,Asia
-1.295,319.687,Americas
-2.2244,519.7061,Asia
0.1368,405.9317,Americas
-0.8379,407.5043,Americas
-1.3956,461.85440000000006,Europe
-0.0846,394.7958,Otro
-2.0122,453.72300000000007,Americas
-1.0751,435.4803,Europe
0.0549,324.1245,Europe
0.7976,467.8982,Europe
-0.0043,319.67549999999994,Europe
-0.8289,536.141,Europe
-0.7315,455.4255000000001,Otro
0.1569,338.70670000000007,Europe
-2.2368,456.6363,Americas
1.2794,549.0337999999999,Europe
-0.8167,371.9641,Europe
-1.2823,346.983,Europe
0.8858,312.66560000000004,Europe
0.8809,495.5358,Europe
-0.3701,519.2909000000001,Asia
0.02354851254722072,389.4372,Europe
1.4234,512.4911000000001,Americas
-1.6358,428.5314,Otro
0.5479,440.99590000000006,Americas
-2.6857,357.6004,Africa
-0.94,409.4149000000001,Europe
-1.4488,325.0458,Europe
-0.683,419.9719,Asia
0.1444,561.1928,Europe
-3.1395,335.3932,Africa
-0.3726,376.476,Asia
-0.3485,407.0523,Asia
0.1335,336.8783,Asia
0.02354851254722072,442.7467,Europe
-1.929,346.34700000000004,Asia
0.7647,620.6075,Europe
0.5167,488.1373,Europe
0.3418,454.4153,Asia
-0.8493,266.9258,Asia
1.0194,666.2014999999999,Europe
-1.9961,378.4883000000001,Americas
1.2526,419.1294,Oceania
1.1414,533.6759,Europe
-1.4251,353.7288,Asia
1.0605,594.988,Americas
-0.9227,270.1542,Otro
-1.2055,272.42060000000004,Americas
-1.5852,533.9635999999999,Europe
-0.5365,491.1768,Americas
1.3406,377.5011,Asia
-0.656,448.2321,Asia
-0.8538,423.6429,Oceania
-1.4156,251.4303,Europe
-0.5208,497.3582,Americas
-2.6689,315.4997,Europe
0.9502,475.3851000000001,Europe
-1.6967,409.7592000000001,Asia
-1.3131,502.5238999999999,Europe
-3.0735,301.0821,Africa
0.2864,380.4075,Europe
-0.093,331.3569,Europe
0.5406,490.6214,Otro
-0.2690211601434586,337.5948,Europe
-2.0792,338.0349,Americas
0.0046,518.0732,Americas
-0.9642,372.637,Asia
-0.8259,390.448,Europe
0.2952,411.3415,Asia
-0.8122,313.3562,Europe
-1.2303,399.4594,Europe
-0.4077,377.2754999999999,Europe
-0.494,315.3916,Americas
1.0747,524.7983999999999,Europe
-2.9663,628.4051000000002,Europe
1.2109,642.2397000000001,Americas
-0.9578,441.0634999999999,Asia
-0.2071,464.0815999999999,Europe
-0.7124,351.02969999999993,Europe
0.3339245045802954,555.6749000000001,Americas
0.7693,366.27109999999993,Asia
0.3375,333.3226,Europe
-2.8012,352.6976,Asia
0.08,507.8644000000001,Europe
-0.9491,448.7790999999999,Otro
-2.5519,496.2633,Americas
-2.8372,457.8819,Americas
-0.4765,607.7923999999999,Europe
0.8906,445.3179999999999,Americas
-0.0609,498.66010000000006,Americas
-0.3213,570.1092,Asia
-1.3244,487.0823,Europe
-0.5189,399.0892,Americas
0.4501,525.7911000000001,Otro
0.7554,407.9199,Europe
-0.4993,563.676,Europe
-2.8822,367.8976,Otro
1.3515,460.8256,Europe
0.2458,434.13749999999993,Asia
-0.4037,471.3856,Asia
-2.8831,358.932,Europe
-1.1874,434.6427,Europe
0.3993,614.3564,Europe
-1.0379,431.56049999999993,Europe
-0.1359,341.43930000000006,Asia
-1.3434,341.3362,Asia
0.3139,423.207,Europe
0.2107,376.3436,Asia
-1.5142,515.2871,Americas
-0.8837,422.5493,Asia
1.0117,596.1445,Europe
-3.0728,306.449,Asia
0.4836,371.3190000000001,Europe
-1.3535,457.1118,Asia
1.4304,258.4697,Asia
-0.2425,519.3417999999999,Asia
-1.5579,420.4369,Europe
-1.0583,460.8604999999999,Americas
-0.9005,296.4384,Americas
0.6392,581.0826,Asia
1.1291,470.6702,Europe
-1.2289,577.0327,Europe
-1.0267,525.4726,Europe
-1.6771,336.4942,Asia
0.2287,414.8301,Asia
1.7699,542.4831,Asia
-1.483,386.8159,Asia
-1.6353,311.982,Asia
0.4252,490.9453,Asia
-0.9393,418.82540000000006,Asia
-1.009,567.0134,Asia
0.9339,329.2993,Europe
-1.1613,328.05799999999994,Europe
-1.0764,366.17460000000005,Asia
-0.1998,361.0501,Europe
-1.0878,326.3648,Asia
-0.2026,498.2136,Europe
1.2477,572.6413,Europe
1.4449,578.9748999999999,Americas
-1.6079,494.1785,Europe
-0.7572,290.69519999999994,Asia
0.055,451.4575,Europe
0.1583,533.3691,Americas
-0.6553,229.6748,Europe
-1.1941,540.4426,Asia
0.3127,628.2983,Oceania
-0.1372,446.84350000000006,Europe
-2.2133,318.2532,Americas
0.99,620.5845,Oceania
1.0158,549.5233000000001,Americas
0.7819,599.6820000000001,Europe
-2.1632,468.59350000000006,Asia
-1.8072,341.0075,Europe
-1.4628,488.4989000000001,Asia
-1.5489,310.4077,Asia
0.4201,442.2933000000001,Europe
0.7035,658.2991,Americas
0.8993,595.2292,Asia
0.355,612.6723,Europe
0.9472,474.6464000000001,Oceania
-2.1981,352.1234,Asia
-3.084,458.7646000000001,Otro
-0.4738,490.5836000000001,Americas
-0.2958,435.9798,Europe
1.1388,560.3147,Europe
0.5829,532.2852,Europe
-0.172,337.01180000000005,Asia
-1.4515,489.8785000000001,Asia
0.5328,447.9120000000001,Asia
0.9386,350.70200000000006,Europe
0.1828,569.984,Asia
-1.5103,490.6603999999999,Europe
-0.8319,457.8016,Americas
-0.7588,312.934,Europe
0.6263,652.9178,Asia
-2.8541,301.5521,Asia
-0.1341,307.7385,Europe
0.6691,523.6637999999999,Americas
-0.883,357.1975,Americas
-0.944,441.0107000000001,Europe
-0.0339,447.7909,Americas
-3.3875,312.86299999999994,Asia
1.3409,476.0829,Europe
-2.2661,242.03360000000004,Americas
0.7751,495.2858,Europe
-0.7543,375.98890000000006,Europe
-0.4189,409.9802,Americas
-1.9898,316.9513,Americas
0.0875,623.1831,Europe
0.3333,556.0554,Europe
-1.7411,173.19869999999997,Otro
1.6542,559.2726,Europe
-1.6393,307.7497,Europe
1.2432,683.1041,Europe
0.6557,333.61650000000003,Asia
0.8665,516.0234,Americas
0.3106,488.3003999999999,Europe
-0.6956,299.43389999999994,Americas
-1.4535,408.4976,Otro
-1.03,430.8227,Americas
-2.4916,392.6094,Asia
-0.12423293187805796,529.5134,Europe
-1.1459,467.0132,Europe
0.6914,458.4909,Asia
-0.1751,550.6708000000001,Europe
-0.2813,537.1578000000001,Asia
0.6181,515.3071,Europe
-1.3545,463.8728,Europe
-2.1054,500.9614,Asia
-0.9246,457.65379999999993,Otro
0.815,431.04980000000006,Asia
-0.0726,426.8317,Europe
-0.2704749146757679,345.42779999999993,Europe
0.0075,509.2355,Europe
1.2019,506.0031,Americas
0.9399,489.9865999999999,Asia
0.0573,589.7251999999999,Europe
-0.0254,451.5488,Asia
-1.2356,379.7046,Asia
0.3423,422.2848,Americas
1.0319,401.0828,Europe
-0.9915,499.4519,Americas
0.9246,479.9797,Americas
0.6922,504.5136,Europe
-0.578,437.1516,Americas
-0.9827,536.6836999999999,Europe
-0.8556,424.0623,Europe
0.7711,497.2772,Europe
0.3896,427.9404,Europe
-1.0471,424.4306,Americas
1.0005,608.5044,Europe
0.9104,559.8495,Americas
-0.8234,403.4716,Americas
-3.367,578.8004000000001,Otro
0.7861,517.5589,Europe
-1.3539,379.40060000000005,Americas
1.1455,352.3266,Americas
-1.4605,435.5853000000001,Europe
0.6831,586.1325,Europe
-1.0164,456.8295,Europe
0.2817,417.4904,Europe
-0.3215,317.54710000000006,Otro
0.9676,552.3997,Europe
0.8611,588.0145,Americas
-1.9977,442.35,Americas
0.8554,458.1004,Europe
0.3788,492.5583,Americas
1.2055,508.20650000000006,Asia
-2.3964,400.8547,Asia
-0.3085,553.0789,Europe
1.1821,513.0754,Asia
-2.0555,406.6192,Americas
-0.344,522.0107,Asia
-0.218,344.7139,Europe
0.2481,477.68770000000006,Europe
-0.6617,290.6832,Americas
-0.4649,551.9784000000001,Otro
0.3303,527.8552,Asia
-1.844,379.156,Asia
-0.1379,486.1154,Europe
1.4019,298.70610000000005,Asia
1.1119,441.3889,Europe
-0.5732,422.1114,Asia
0.2448,484.3212,Europe
-0.3356,410.7794,Europe
0.4663,382.5233999999999,Asia
0.3297,514.3651,Asia
0.4865,324.7898,Europe
-0.0005,541.5839999999998,Europe
-0.3219,356.8449,Asia
0.2761,676.4224,Asia
-0.8678,401.3399,Asia
0.4099,584.4234,Oceania
1.5233,561.6243000000001,Oceania
0.7516,432.7379000000001,Europe
0.7311,407.5566,Europe
0.9064,412.9234,Europe
-1.4746,481.668,Europe
0.1744,217.2472,Americas
-1.1362,384.6586000000001,Europe
0.1434,392.3917,Europe
0.6785,451.7998,Americas
-1.7214,396.6568,Asia
-0.8039148487626031,424.6567,Asia
-0.8321,721.8072,Europe
-0.5725,333.8584,Asia
-1.2889,370.2992,Europe
-2.0918,339.19020000000006,Americas
0.6994,453.776,Asia
-2.8071,406.6206000000001,Asia
1.226,300.3376,Oceania
-0.1729,487.8202,Europe
-0.7265,583.9786,Europe
0.2003,602.9406999999999,Europe
1.3557,578.6428,Oceania
-1.5754,506.569,Asia
0.5928,406.7954,Europe
0.6455,411.0756,Asia
0.1795,302.8413,Americas
1.8384,561.9563,Asia
-1.2918,374.4034,Americas
-1.014,359.5137,Asia
-0.8404,483.8572,Europe
-1.5441,477.1325,Europe
0.0939,459.7459,Americas
0.3339245045802954,523.0952000000001,Americas
1.1512,444.5253999999999,Europe
-1.0064,414.0868,Americas
-1.9927,311.7477,Asia
1.5681,590.4736,Asia
0.9877,470.5754,Europe
-1.2226,335.3749000000001,Americas
-2.6823,351.37970000000007,Europe
0.1405,505.68860000000006,Americas
-1.2538,558.4828999999999,Americas
0.3792,424.9556,Asia
-0.9296,345.1182,Asia
0.0518,389.2506,Americas
-0.6183,407.45470000000006,Europe
1.0603,550.5145,Europe
-0.7403,499.8543,Europe
-2.3393,548.3831,Asia
1.189,609.7398999999999,Europe
-1.2422,344.0179999999999,Europe
-1.3848,396.7923,Asia
-1.9652,370.7594,Asia
-2.4486,345.04290000000003,Americas
-0.5892,485.3336000000001,Asia
0.4699,415.0682,Asia
-0.2024,492.5347999999999,Americas
0.925,399.233,Asia
0.4747,491.42390000000006,Asia
-0.2840696853625171,505.9474,Europe
-0.0331,471.7931,Europe
-0.5887,548.6098,Americas
0.372,547.3006,Otro
-0.0775,368.2656,Americas
1.5786,551.246,Europe
-0.1677,440.13,Oceania
1.735,471.6209,Asia
-0.484,420.5445,Asia
-0.4221,461.5791,Americas
-1.6582,329.2943,Asia
1.1739,612.9112000000001,Asia
0.7085,448.0041,Americas
-0.6333,549.6498,Americas
-0.9288,445.3920999999999,Asia
0.289,540.7571,Europe
-1.5492,471.2665999999999,Asia
0.2224,466.99959999999993,Europe
-0.5607,566.9557,Oceania
-1.0264,441.8801,Europe
1.0348,553.5021999999999,Europe
-0.5549,326.2705,Asia
-1.6298,565.1281,Asia
-0.2996,416.419,Africa
0.8315,483.7862,Europe
0.3054,492.6956999999999,Europe
0.9523,399.8515,Europe
-0.5659,569.02,Americas
1.0374,456.6318,Asia
0.4592,474.7233,Americas
-0.3324,498.15330000000006,Europe
-1.9469,367.52400000000006,Americas
1.4484,637.2887000000001,Oceania
0.6039,562.2971,Asia
-1.046,385.8236,Europe
1.0568,554.4024,Oceania
-0.6058,424.8516000000001,Asia
-1.2376,251.896,Americas
-2.0884,450.3304999999999,Europe
-0.4081,475.0763,Europe
-1.1505,456.3243,Europe
0.5618,611.2511000000001,Asia
-0.2222,531.9876,Americas
0.6832,539.2001,Europe
0.9474,583.8652999999999,Asia
-0.5797,596.0178,Asia
0.3432,600.1466,Europe
-2.038,494.6056,Americas
-1.363,302.37049999999994,Americas
-0.5338,471.1152,Asia
-0.5767,400.4628,Europe
0.3387,542.4990999999999,Asia
-0.8396,395.4206,Europe
-1.504,394.2659,Otro
-1.1777,372.6699,Americas
-0.528,502.3508,Asia
0.305,584.2728,Asia
-0.0384,404.4108,Asia
-2.3535,361.2472,Asia
0.7885,428.8498000000001,Asia
0.38,581.7417,Europe
0.2666,436.948,Otro
0.8293,542.3564,Europe
-0.5486,510.245,Oceania
0.6225,438.4191,Europe
-0.5313,320.6437,Europe
-3.8702,373.7069,Asia
1.7499,567.2325,Americas
0.8234,684.1818999999999,Asia
-0.2292,336.8806,Asia
0.4267,349.7747,Asia
-1.2156,429.3205,Europe
0.049173270334120826,313.0298,Europe
-1.3188,469.5597,Americas
-1.5922,551.3438,Asia
-1.4217,379.1931,Americas
0.0351,555.7499,Europe
-1.604,445.7106,Europe
-1.3508,393.3584,Americas
-1.595,284.0232,Americas
-0.3175,532.74,Americas
0.7193,566.5808,Asia
-0.8722,409.2612,Asia
-0.8228,418.4375,Asia
-1.2709,388.04329999999993,Asia
0.3546,491.3671000000001,Europe
0.0926,400.3926,Asia
0.8224,600.1673,Europe
1.5305,640.3653,Americas
-1.6973,442.3684999999999,Americas
1.2979,525.5828,Asia
1.0003,311.83810000000005,Asia
0.7566,541.6306999999999,Europe
0.9444,668.4134,Europe
-1.2342,453.5606,Asia
-0.9161736233766233,308.51750000000004,Asia
-1.0648,339.4606,Asia
-1.3806,443.7264000000001,Europe
0.8712,648.6456000000001,Asia
1.1042,466.6956000000001,Europe
-0.7748,322.4569,Otro
1.3111,608.3178,Europe
0.3545,436.3813,Europe
0.9555,492.6602999999999,Europe
0.6149,444.1986,Europe
-0.2183,355.6157,Americas
0.6427,570.7333,Americas
0.3973,612.8232,Europe
-0.908,533.9742,Americas
-1.0406,307.75120000000004,Asia
-0.3239,463.265,Europe
-1.5956,457.997,Asia
1.3618,631.3590999999999,Europe
1.1743,476.61770000000007,Americas
-0.9969,445.1479000000001,Otro
-0.6686,354.1643,Asia
-1.0102,375.42750000000007,Asia
1.0685,639.8595,Asia
-0.6573,360.0083,Americas
1.2754,344.438,Europe
0.9571,516.0551,Europe
1.054,633.3991,Europe
0.5518,502.7712,Americas
-0.6365,436.66820000000007,Europe
1.172,676.7760999999999,Americas
0.3626,663.2742000000001,Europe
-0.2362,402.7779,Asia
1.0218,635.7537,Europe
-0.9859,364.1048,Asia
-0.4486,452.2923,Europe
-0.6746,392.5425,Europe
0.7307,556.9646,Otro
1.1445,588.0169,Europe
1.341,529.6153999999999,Europe
-1.5252,340.26700000000005,Asia
-2.1984,432.4113,Asia
0.2006,404.1179,Europe
1.3553,471.5892,Europe
-3.3366,322.0912,Americas
1.0504,587.5015999999999,Americas
0.2536,457.5727,Europe
-0.7027,306.5505000000001,Europe
1.1452,386.1648,Europe
-2.7754,273.3371,Asia
0.0967,418.21760000000006,Asia
0.32525117631851086,419.1797,Asia
-0.7025,480.439,Otro
0.9434,554.0735000000001,Europe
-0.0122,512.7809,Europe
1.1042,536.5651,Americas
-3.2587,296.2535,Americas
0.4649,508.8243,Asia
-2.3386,505.9887000000001,Otro
0.2684,361.0223,Americas
-0.6047,494.0294,Europe
-0.5278,386.419,Asia
0.6783,454.0664,Asia
-1.0473,446.0934,Americas
-0.467,379.0697,Europe
1.1903,545.6724,Europe
-1.0474,460.1689,Europe
1.9334,611.6310000000001,Europe
-0.1342,321.7588,Europe
-0.5729,565.6126999999999,Europe
0.1836,317.7246,Asia
-0.3296,325.6104,Americas
0.32525117631851086,317.0306,Asia
1.6366,592.0405000000001,Europe
0.2833,394.6353,Americas
0.5055,568.3423,Asia
-1.2962,511.77850000000007,Asia
-1.1091,270.3118,Asia
-0.9377,569.7093000000001,Europe
-1.3684,290.2799,Otro
0.5273,392.7539,Asia
1.1043,301.81530000000004,Asia
-1.8108,373.2524,Asia
1.1124,549.2224,Europe
0.2218,375.2216,Americas
0.7343,568.129,Asia
-0.7261,490.781,Europe
0.8297,532.9233,Europe
-0.5352,484.378,Europe
0.9441,556.9595999999999,Americas
-0.5846,394.0343,Europe
0.4997,687.8052,Asia
-1.1068,561.2695,Asia
-1.6087,403.6973,Asia
0.3406,504.6311,Europe
1.443,643.8987999999999,Europe
-0.6677,294.8266,Europe
-0.6948,409.59010000000006,Europe
-1.1494,556.6906,Europe
-0.7919,344.2898,Europe
-0.2025,513.8837000000001,Americas
0.9189,772.2847,Asia
0.02354851254722072,562.4281,Europe
-0.3418,331.5253,Europe
-0.1365,484.6240999999999,Americas
-0.7541,414.0669,Americas
-1.7585,362.1427,Asia
-2.0924,548.9579,Asia
-2.2106,351.1822000000001,Americas
-0.4846,359.5299,Americas
-0.0765,546.8225,Europe
0.5743,458.9599,Europe
0.1417,368.9479,Europe
-1.5257,430.761,Asia
-1.656,269.0838,Asia
-0.1742,595.9732,Europe
-0.7836,455.34440000000006,Asia
-1.442,362.8383,Asia
0.5486,517.2333,Europe
-3.7468,293.98840000000007,Africa
-0.2128,464.4869000000001,Asia
1.2192,441.7133,Europe
0.8581,493.1420000000001,Oceania
-2.1692,339.44500000000005,Asia
-0.6131,396.1302,Asia
0.704,418.242,Asia
0.5473,514.9280000000001,Europe
-0.4502,418.3767,Europe
0.6936,275.4429,Europe
0.3635,466.4799000000001,Americas
1.4589,725.6013,Europe
-0.9428,500.2121,Americas
-2.4458,340.5158,Americas
-0.9409,406.58,Asia
0.391,456.4413999999999,Americas
-0.8952,485.241,Americas
-3.1801,336.7042,Asia
0.692,382.5963,Asia
0.0673,466.4410000000001,Europe
0.4266,412.0546000000001,Asia
-0.1538,414.0606000000001,Americas
0.5019,560.8106,Americas
-0.6917,445.4244,Europe
0.9334,436.0076,Europe
-0.2216,519.1464000000001,Europe
1.4464,571.241,Europe
-2.2806,321.70590000000004,Asia
-1.1982,491.5837,Asia
-0.3629,433.3733,Europe
-0.6053,540.5475,Asia
0.8425,404.5206,Americas
0.6766,587.2146,Asia
-1.2525,306.9189,Americas
-1.6225,356.80460000000005,Otro
-1.1297,343.976,Europe
-1.0373,374.7576,Americas
1.3972,527.6635,Europe
-0.847,486.3212,Europe
0.6519,651.6144,Asia
0.0787,656.227,Europe
-1.1995,500.9209000000001,Europe
1.5544,696.3104,Oceania
-0.3589,441.56180000000006,Americas
0.0798,466.5849999999999,Asia
0.4322,378.0945,Europe
0.1728,607.8001,Asia
0.8199,626.0781,Europe
-1.66,399.5464,Asia
-0.1975,407.2903,Asia
0.7091,532.3172,Americas
-0.231,457.7378999999999,Americas
-0.6183,343.34450000000004,Asia
1.1473,459.2522,Europe
0.3268,429.0463,Europe
-0.4638,385.1192,Americas
-0.115,463.3516,Americas
-1.1344,356.6643,Americas
0.8912,642.0795,Europe
-0.4683,286.7509,Americas
0.4071,333.8244,Europe
1.0171,549.0519999999999,Americas
0.1767,275.9394,Asia
-1.5833,511.0197,Asia
1.6513,606.655,Europe
-1.0881,298.4286,Asia
-1.0045,274.5103,Asia
-0.6013,495.2774,Europe
-1.022,354.2121,Europe
0.2337,254.25190000000003,Americas
0.3664,319.9045,Otro
-0.8409,342.149,Americas
-0.509,512.0606999999999,Oceania
0.1621,553.9377000000001,Europe
-0.7165,606.2996,Asia
0.1855,511.44720000000007,Europe
-0.9598,317.6075,Asia
-1.6108,540.7912,Europe
-1.1632,500.665,Europe
-0.1146,335.1981,Americas
-0.5489,467.4689,Europe
0.9229,574.5272,Europe
-1.3035,351.8229,Americas
0.9188,564.5085000000001,Europe
0.0266,358.7415,Europe
0.765,489.9361,Europe
-1.51,445.6964999999999,Asia
1.3903,576.2699,Europe
-1.0801,474.3838,Europe
-0.5382,285.9374,Asia
0.0173,724.9793,Asia
-0.5288,526.071,Asia
1.0877,374.256,Europe
-0.6631,627.8998,Asia
0.3656,367.9031,Asia
0.4536,533.9974,Europe
-1.2029,492.0899,Europe
-1.3122,394.6317,Asia
0.1082,454.4025,Asia
-0.9106,329.83810000000005,Americas
0.1421,504.3874,Europe
0.2952,542.6202999999999,Americas
0.2399,363.786,Asia
-0.7426,371.0664,Europe
-1.7654,491.9034,Europe
-1.5855,394.8795,Europe
1.5171,562.8299,Oceania
-0.8178,518.7852,Europe
-3.367,292.77259999999995,Europe
0.6437,462.6024000000001,Europe
0.9141,563.4373,Europe
-1.3341,443.1976,Otro
-0.2366,567.0578,Europe
-0.8216,525.3681,Asia
-0.6038,468.6184,Asia
0.3238,486.9532,Asia
-0.9494,479.4823,Europe
0.1546,535.1052000000002,Asia
0.5781,371.1659,Asia
-0.6529,300.9491,Europe
0.559,368.8235,Asia
0.11453603678929766,408.5519000000001,Asia
0.4095,416.56,Asia
-1.3478,488.738,Americas
0.8458,423.7229,Europe
0.5324,577.5138999999999,Europe
1.0774,491.38650000000007,Europe
-1.4759,364.8541,Americas
-0.8328,270.9994,Europe
-1.4911,470.34440000000006,Oceania
1.1728,620.0271,Asia
0.4332,500.457,Asia
-0.3574,405.0602,Europe
-2.2777,344.2031,Americas
-0.3108,474.4312,Asia
0.2841,348.6306,Americas
-1.2652,404.1356,Americas
1.6023,503.5716000000001,Europe
-1.1855,278.4632,Africa
-1.4082,459.4396,Americas
0.3381,507.2138,Europe
0.0769,400.2691,Asia
-0.9046,567.5123000000001,Asia
-1.6874,405.2322,Asia
0.4593,397.4799999999999,Otro
0.0373,599.5192,Americas
1.0994,416.62430000000006,Asia
0.1952,453.4453,Europe
0.9418,560.2832999999998,Europe
-0.5653,354.75720000000007,Europe
-0.1709,517.8625,Americas
-1.1106,390.1121,Asia
-0.0875,567.6461999999999,Oceania
-0.6286,448.3592,Europe
1.1075,550.8828000000001,Europe
-2.6646,391.6391,Asia
0.9789,576.0661,Europe
-2.7553,317.96900000000005,Americas
-0.3865,433.1666,Asia
0.5688,420.0083,Asia
1.0187,469.6992,Europe
-2.0594,432.6899,Asia
-0.8135,264.2121,Americas
0.2789,414.9296000000001,Europe
1.1176,518.4331,Europe
0.3438,533.5009,Asia
-0.4227,436.0877,Europe
0.0252,482.44450000000006,Europe
-2.1124,348.4559,Otro
-1.6314,393.5457,Europe
-0.5756,382.0783,Europe
0.7139,610.7227,Americas
0.3839,535.1337000000001,Europe
-0.2571,553.5730000000001,Europe
-2.3034,488.0001,Americas
-0.8472,412.0503,Asia
0.4721,375.7954000000001,Europe
1.8005,545.4602,Asia
-1.0731,285.4191,Europe
-1.0724,368.2902,Europe
-0.0597,383.8938999999999,Asia
-0.1043,404.8657,Europe
1.2847,608.5813,Asia
-0.1315,370.8221,Europe
-2.0881,408.5194,Americas
-1.371,326.16540000000003,Asia
-1.0997,418.2976000000001,Americas
-0.7033,518.7745,Europe
1.199,468.3623,Europe
1.9611,463.6326,Asia
1.0788,457.9197,Europe
-1.2577,341.8229,Europe
-0.4557,478.83720000000005,Asia
-0.4779,508.4142,Asia
-0.088,485.5181,Asia
-0.12423293187805796,384.6364,Europe
0.318,360.3474,Oceania
0.5099,371.5074,Asia
-0.4682,446.8988000000001,Oceania
0.4161,416.9868,Asia
0.556,346.2347,Asia
0.9707,457.1172,Asia
-1.225,455.6200999999999,Europe
1.7374,547.7493,Asia
0.2951,486.30070000000006,Europe
-2.877,394.5983,Americas
0.3917,359.1686,Americas
0.4469,479.09080000000006,Europe
-1.0438,420.6739,Asia
0.5538,373.3165,Asia
-0.1506,259.4162,Asia
0.6141,328.66420000000005,Americas
-0.854,459.8141,Asia
0.905,702.9368999999999,Asia
-0.4875,464.5439999999999,Europe
1.0279,442.0,Europe
0.1952,394.8023,Asia
-0.8059,369.1973,Asia
-1.5146,579.2709,Europe
-0.834,520.7167000000001,Europe
-0.297,323.54,Asia
-0.1872,454.5982,Europe
-1.4039,385.1441,Asia
-1.1823,502.0046000000001,Asia
-4.1558,344.6309,Americas
0.2971,497.7064,Asia
0.2948,429.8923,Europe
1.3448,607.1246000000001,Europe
-0.9457,537.4454000000001,Asia
-0.2729,289.0528,Europe
-0.5878,461.985,Europe
-0.4227,326.6854,Europe
-0.2599,461.5664,Europe
0.0203,388.50930000000005,Europe
-1.2589,589.3152,Asia
0.6493,450.8802,Americas
0.0844,611.4099,Europe
-0.5087,247.9637,Asia
-0.0867,578.0853,Americas
-0.4121,384.7555,Asia
-3.2171,386.5383,Europe
0.8208,313.19470000000007,Asia
1.1116,465.4901,Europe
1.7262,359.58500000000004,Europe
0.5343,432.7284,Europe
0.02354851254722072,519.8551,Europe
-1.5958,429.157,Americas
-0.2232,555.697,Asia
0.3778,381.1684,Europe
-0.4364,332.7271,Europe
0.7526,737.3276,Oceania
-0.6014,385.7559,Americas
0.5972,401.2239,Europe
-1.1096,370.5583,Asia
0.32525117631851086,338.6916,Asia
0.4515,409.3137,Europe
0.0917,558.2304000000001,Asia
0.9905,567.3433,Americas
0.8636,438.53870000000006,Asia
0.1251,428.2364,Europe
0.1044,392.1169,Americas
0.6712,330.827,Europe
0.8857,599.7447,Europe
0.5862,424.7055,Europe
-0.9002,568.192,Europe
